price,bathrooms,sqft_living,grade,sqft_above,sqft_living15
795000.0,1.0,1380,5,1380,1500
195000.0,1.0,820,6,820,1170
480000.0,2.0,2180,6,1730,2180
485000.0,2.0,1400,7,1100,1630
130000.0,1.0,880,5,880,1410
325000.0,1.0,1060,6,1060,2240
440000.0,1.75,1530,7,1530,1530
550000.0,1.75,2480,8,1460,2910
310000.0,1.75,1490,6,1490,1350
530000.0,2.5,3660,9,3260,2700
390000.0,2.5,2340,8,2340,1970
243000.0,1.75,1450,7,1450,1210
639000.0,2.5,2210,9,2210,2440
215000.0,1.0,1130,7,1130,1540
405000.0,1.75,1550,7,1100,1420
250000.0,1.75,1710,7,1010,1770
405500.0,1.5,1010,7,1010,1300
452000.0,2.25,2660,7,2660,1120
730000.0,2.25,2660,7,2660,1120
267000.0,2.0,1300,7,1300,1430
289950.0,2.5,1670,7,1670,2390
565000.0,1.0,960,7,960,1300
1578000.0,3.25,4670,12,4670,4230
636000.0,2.5,2140,8,1770,2510
350000.0,3.0,2520,8,1550,1700
320000.0,1.5,1650,7,1130,1720
210000.0,1.75,1440,8,1440,1320
245000.0,1.0,1050,7,1050,1280
328000.0,1.75,1470,7,1130,1590
985000.0,2.25,4230,11,4230,3890
501000.0,1.75,1970,8,1370,2460
315000.0,2.25,1540,7,1540,1560
403000.0,2.75,2090,8,2090,2280
550000.0,2.0,2380,8,2110,2030
347500.0,2.5,2156,9,2156,1708
365000.0,2.25,2070,8,2070,2390
588000.0,1.0,1910,8,1270,1500
605000.0,1.75,1920,8,1260,2360
1300000.0,3.25,3400,9,2290,3090
233000.0,2.0,1400,7,1400,2020
360000.0,2.5,2210,8,2210,2210
459000.0,1.75,1170,6,1020,1170
740000.0,2.0,2100,9,2100,2290
305000.0,1.0,1160,7,1160,1160
395000.0,1.0,1500,6,900,950
560000.0,2.5,2940,8,2940,2510
650000.0,1.75,2010,7,1300,2180
449950.0,2.5,2170,7,2170,2010
517500.0,1.5,1430,7,1250,2210
435000.0,1.5,1510,7,1070,1450
329999.0,1.0,1150,6,800,1150
950000.0,1.75,2150,8,1140,2510
447000.0,1.0,1370,7,1230,1370
699800.0,2.5,2380,8,2380,1870
850000.0,1.75,1370,7,770,1390
316500.0,1.75,1600,7,1070,2140
942500.0,3.5,3750,9,2030,3270
1310000.0,2.25,3950,10,2910,3220
856600.0,2.25,2400,9,2400,2580
405600.0,1.5,2830,8,2830,1480
565000.0,2.5,2440,8,2440,2560
400000.0,2.25,1190,8,1050,1210
330000.0,2.0,1400,7,1400,2230
374950.0,2.75,2730,7,2730,2230
405300.0,2.75,2390,7,1610,1920
560000.0,2.25,2060,8,2060,2160
824000.0,2.25,2490,8,1290,2360
260000.0,1.75,1100,7,1100,1400
760000.0,2.5,2430,8,1470,2180
405000.0,2.5,3170,10,2360,2970
429900.0,2.5,2640,8,2640,2240
341500.0,1.5,1130,7,1130,1320
465250.0,2.0,1940,7,1940,1940
450000.0,2.0,1100,7,1100,1390
390000.0,1.0,1200,7,1200,1370
420000.0,2.25,2000,8,1000,2070
269950.0,2.5,1890,8,1730,1910
493000.0,2.0,1910,7,1060,1520
370000.0,2.5,2710,9,2710,2520
2250000.0,4.25,4860,10,3100,3150
305000.0,1.0,1250,7,1250,1450
400000.0,1.75,1590,6,970,2030
320000.0,1.5,1240,8,1050,1180
715000.0,1.0,2000,7,2000,1260
650000.0,2.75,3610,8,3610,2560
218000.0,1.75,1930,8,1930,2370
500000.0,1.0,1280,7,1280,1540
460000.0,2.0,2090,7,2090,2380
232500.0,1.5,1940,7,1140,1410
408200.0,2.5,1800,7,1800,1800
522000.0,1.75,1730,7,1400,1830
675000.0,2.5,2810,9,2810,3100
1355000.0,3.5,3550,11,2260,4100
249950.0,1.0,1330,6,1330,1570
210000.0,1.0,750,6,750,1460
429950.0,1.0,1760,7,1090,1180
737500.0,2.5,3200,9,3200,2930
710000.0,2.0,1740,8,1740,1850
470000.0,2.5,2100,8,2100,2100
1100000.0,3.5,4270,12,4270,3510
650000.0,2.0,1340,7,1340,2030
1216000.0,2.5,3190,9,1680,3160
422120.0,2.5,1630,8,1630,1380
625000.0,2.5,2990,9,2990,3150
385200.0,1.0,1550,6,1550,1220
500000.0,2.25,1690,8,1690,1800
308000.0,2.25,1960,8,1960,1910
565000.0,2.75,2390,8,1360,2140
581000.0,2.5,2600,7,2600,2600
361000.0,2.0,1950,8,1950,2330
345000.0,1.0,1250,7,1250,1530
419000.0,2.25,1180,8,840,1310
347000.0,2.5,1680,7,1680,2160
625000.0,2.25,2220,9,2220,3000
2400000.0,4.25,4890,11,3090,3470
379000.0,3.25,2660,8,2660,1320
310000.0,1.5,1150,7,1150,1150
250000.0,2.0,1130,6,1130,1320
682000.0,2.75,2760,9,2760,2870
246500.0,2.0,1430,7,1430,1580
325000.0,1.0,1490,5,1490,1580
310950.0,2.5,2030,8,2030,2095
1100000.0,2.0,3010,9,1890,2688
287500.0,1.0,1810,7,1130,1810
431000.0,1.0,1810,7,1130,1810
226000.0,1.0,970,6,970,1290
825000.0,1.75,2010,7,1510,1600
175000.0,1.0,1300,6,1300,1240
465750.0,1.5,1260,7,1260,1800
659000.0,2.25,2610,8,2610,2550
595000.0,1.75,1910,8,1110,1630
350000.0,2.25,1780,8,1780,1780
270000.0,2.25,1900,8,1900,2120
662500.0,2.25,2450,7,1340,1850
249900.0,1.75,1380,5,1380,1490
324500.0,1.75,1920,7,1230,1980
430000.0,1.75,1350,8,1350,1350
419950.0,1.75,1350,8,1350,1350
285000.0,1.75,2510,8,1290,1790
332000.0,2.5,2470,8,2470,2100
282000.0,1.75,1660,7,960,1340
320000.0,1.0,1340,7,940,1020
428750.0,1.0,1620,7,1620,2440
330000.0,2.25,2300,8,2300,1760
456500.0,3.5,2000,8,2000,1440
352000.0,2.25,1640,8,1640,1870
664000.0,2.0,1530,7,1530,1860
628000.0,1.75,4000,9,2190,2530
512000.0,1.75,1610,7,1080,1780
254000.0,2.0,2070,7,1450,1630
535800.0,2.5,1900,8,1900,2030
287653.0,1.0,1050,7,1050,1610
438000.0,2.5,1520,8,1180,1270
450000.0,1.75,2390,7,1750,1840
327000.0,2.75,2400,8,2400,2400
370500.0,2.5,1790,7,1790,1950
265000.0,2.5,1720,7,1720,1570
450000.0,2.75,2980,8,1800,1920
425000.0,1.0,1520,8,1520,2640
166600.0,1.75,1150,7,1150,1330
245000.0,0.75,380,5,380,1170
565000.0,1.0,910,7,910,1520
539900.0,1.75,1650,8,1230,1930
910000.0,3.5,2480,10,2480,1980
280000.0,2.5,2050,8,2050,2050
275000.0,2.25,1420,7,1420,1560
467000.0,2.5,3460,7,3460,2490
457500.0,2.5,1500,8,1500,1730
381156.0,1.0,1320,7,1320,1270
289999.0,2.5,2180,8,1220,2050
642450.0,1.75,1830,7,1230,1950
469950.0,2.25,1620,7,1220,1600
795000.0,2.0,2920,8,1460,2920
785000.0,2.5,3300,10,3300,2820
860000.0,2.25,3060,10,3060,3060
1095000.0,0.0,3064,7,3064,2360
147500.0,1.0,1530,7,1530,1380
390000.0,2.0,1910,7,1410,2040
229000.0,1.0,1020,7,1020,1020
185000.0,1.0,1150,6,1150,1120
414900.0,1.5,1260,7,870,1620
200000.0,2.0,1920,6,920,1120
225000.0,2.25,1800,8,1800,2060
720000.0,1.75,2040,7,1360,1610
930000.0,2.5,2200,8,1430,2100
1270000.0,2.5,3200,7,2160,4090
700000.0,3.25,2400,7,1780,2100
466000.0,1.5,1140,7,1140,1170
374000.0,1.5,1330,7,1330,1460
480000.0,2.5,1940,8,1940,2810
740000.0,2.5,3000,9,3000,3000
1010000.0,1.0,1820,8,1820,1820
395000.0,2.5,2910,8,2910,2740
340000.0,1.0,1090,6,1090,1200
209000.0,2.0,1230,7,1020,1260
431650.0,2.5,1710,7,1710,1530
980000.0,2.5,3160,9,1780,3260
660000.0,2.5,2680,9,2680,2670
730000.0,2.25,2190,8,1840,2190
291500.0,1.75,1260,7,1260,1640
905000.0,3.5,2970,9,2340,3680
800000.0,2.5,2570,10,2570,3420
839900.0,3.5,3810,9,2560,3230
200000.0,1.5,1010,8,950,1360
300000.0,2.0,1480,7,1080,1850
530000.0,1.75,1250,7,1250,1180
314950.0,2.25,1654,7,1654,1654
255000.0,1.75,1410,7,1410,1630
550000.0,2.75,2160,7,1500,2160
435000.0,1.0,1400,6,700,1470
234000.0,1.75,1420,7,1420,1660
615000.0,2.25,2500,8,1600,2500
205000.0,2.0,1410,7,1410,1410
384000.0,1.75,2100,7,1050,1730
324000.0,2.5,1750,8,1750,2050
645000.0,1.75,2070,7,1130,1800
570000.0,3.25,1570,8,1260,1000
324000.0,2.5,1920,8,1920,1920
270000.0,1.0,1000,6,1000,1100
290000.0,1.5,2120,7,2120,1730
250000.0,2.0,1440,7,1440,1390
342000.0,1.75,1660,7,1660,1520
255000.0,1.5,1340,7,1340,1340
800000.0,2.25,2380,9,1450,2750
451000.0,1.75,1560,7,1000,1430
990000.0,2.5,2780,7,1390,2860
288400.0,2.5,1860,7,1220,1860
420000.0,1.5,2390,8,1750,1690
359000.0,2.75,1370,8,1080,1370
390000.0,3.0,2570,7,1420,2260
300000.0,2.5,1320,7,1320,1320
545000.0,2.5,2520,7,1500,2030
288349.0,1.0,1250,6,1250,1920
299900.0,2.25,1560,7,1290,1660
891000.0,2.0,2330,7,1720,2090
1200000.0,2.0,3660,9,1830,2680
378000.0,2.5,2790,8,2790,2820
299995.0,1.0,1060,6,1060,1850
253000.0,2.5,2020,7,1310,1710
350000.0,2.25,1580,7,1580,1980
565000.0,3.0,2020,6,2020,1290
315000.0,1.0,970,6,970,1490
570000.0,3.0,1490,7,1490,1990
971000.0,3.5,4390,9,3350,2010
915000.0,2.5,2750,9,1840,1460
419000.0,1.5,2150,7,2150,2150
260000.0,1.75,1810,7,1230,1870
1321500.0,3.0,2230,9,2230,2260
369950.0,1.0,2430,7,2430,1660
1029900.0,2.5,3680,10,3680,3600
435000.0,1.0,1410,6,1410,1360
601000.0,1.75,1330,8,1330,2600
460500.0,1.0,1490,7,1150,1730
720000.0,2.5,2020,8,2020,1920
851000.0,2.5,3130,10,3130,2840
550000.0,3.0,2670,7,2670,2300
700000.0,1.0,1980,7,1980,1810
323000.0,1.75,2100,7,2100,1930
345500.0,1.0,1350,6,1350,2080
378000.0,1.5,2140,7,1190,2140
650000.0,2.0,2208,8,2208,1760
385000.0,2.0,1010,7,1010,1650
425000.0,1.0,970,7,970,1670
210000.0,2.0,1520,6,1520,1390
630000.0,2.5,2740,9,2740,2740
335000.0,1.75,1570,7,1300,1590
196500.0,1.0,1320,7,1320,1320
582800.0,2.75,2550,8,1440,2290
440000.0,1.75,1560,7,1250,1540
752500.0,2.25,2360,8,2360,2360
532500.0,1.75,1330,7,1210,1500
265000.0,1.0,1070,7,1070,1840
397500.0,1.25,1510,6,810,2560
524250.0,2.5,1710,8,1710,2120
765000.0,2.75,2790,10,2790,3080
648000.0,2.5,2620,9,2620,2590
469500.0,2.5,2970,8,1670,2100
237500.0,1.75,1050,7,1050,1360
216000.0,1.0,1280,7,1280,1420
427200.0,1.0,1030,7,1030,1270
280000.0,2.25,1900,8,1390,1730
718000.0,3.0,3070,9,1740,2550
420000.0,2.75,1760,8,1760,1870
379000.0,1.0,930,7,930,1050
326100.0,1.0,880,6,880,1370
535000.0,2.5,1360,7,1310,1365
283000.0,2.75,2130,7,1560,2130
260000.0,1.0,1480,6,1120,1460
399000.0,1.0,1500,7,1500,980
484950.0,2.25,1670,8,1670,1850
640000.0,1.75,2060,8,2060,2260
585000.0,2.5,2160,8,1660,1520
645000.0,2.0,2780,8,1190,2580
253000.0,2.0,1490,7,1490,1590
178500.0,1.0,740,6,740,1170
291000.0,2.5,1860,7,1860,1860
199950.0,2.75,1590,5,1590,1310
553500.0,1.0,850,7,850,1300
189950.0,1.0,1030,8,1030,1450
289000.0,2.0,1850,8,1850,2250
700000.0,2.0,1830,8,1830,1650
270000.0,2.0,1560,7,1560,1610
258000.0,1.75,1730,7,1230,1840
530000.0,2.5,1930,8,1930,1930
245000.0,2.25,1422,7,1422,1677
563000.0,2.0,1380,7,1380,1350
515000.0,2.5,2430,8,2430,2500
325000.0,2.5,2610,9,2610,2610
540000.0,2.25,2000,8,2000,2220
280300.0,1.0,920,6,490,1500
460000.0,1.75,1750,7,1050,1640
475000.0,1.75,2020,7,1180,2140
900000.0,2.25,2460,9,2460,2830
538200.0,3.0,1780,8,1780,1810
429000.0,1.0,1080,7,1080,2230
164808.0,1.0,1250,7,1250,1490
520000.0,2.25,1870,7,1870,1970
475000.0,1.75,1700,8,1230,1800
283000.0,1.5,1480,6,1480,1530
321500.0,2.5,1930,8,1930,1930
840000.0,2.75,3130,10,3130,3330
287000.0,2.25,1370,7,1370,1370
375000.0,1.75,960,7,960,1650
349500.0,1.75,1260,7,1260,1330
446450.0,1.5,1480,7,1480,1140
315000.0,2.5,1930,7,1930,1930
271310.0,1.0,870,6,870,1190
315000.0,1.0,1300,7,1300,1330
245000.0,1.75,1490,7,1490,1880
543115.0,1.0,1380,8,1030,1380
900000.0,2.0,1190,7,1190,1190
2450000.0,4.25,4250,10,2870,3640
554000.0,2.0,1920,8,1920,1670
249900.0,1.75,2080,6,2080,1690
768000.0,2.5,3220,9,2690,3460
980000.0,3.0,3680,10,2060,3140
395000.0,2.5,2070,7,1270,1950
415000.0,1.75,1480,7,1480,1360
380000.0,2.5,2000,8,2000,2430
566000.0,2.5,1560,8,1560,2170
218500.0,1.0,1600,7,1390,1502
550000.0,2.5,1940,7,1140,2200
512031.0,1.75,1540,7,770,1420
197500.0,1.0,820,6,820,1660
470000.0,2.25,1780,7,1230,1780
590000.0,1.75,1560,7,1560,2320
465000.0,2.25,2210,8,1270,2030
499000.0,1.75,2040,7,2040,1850
515000.0,2.25,1920,8,1920,2260
716500.0,1.75,1930,9,1230,2300
410000.0,2.0,1700,6,890,1440
850000.0,3.25,3450,8,2450,1750
1050000.0,3.25,3440,10,3440,3440
648000.0,2.5,2380,10,2380,2730
620000.0,2.25,2400,7,1460,1250
935000.0,4.5,5670,11,5670,4100
379000.0,1.0,1140,7,1140,1140
699000.0,1.75,1670,7,1270,1460
528000.0,2.25,1910,8,1280,1860
425000.0,1.75,1560,8,1560,2200
249500.0,1.75,1500,7,1500,1220
1035480.0,3.25,4475,9,4475,3720
790000.0,2.75,2840,9,1640,2790
399950.0,1.0,1020,7,1020,1750
275000.0,1.5,1410,7,1410,1910
550000.0,1.0,1520,8,1520,1880
140000.0,1.0,730,4,730,1790
250000.0,1.0,1190,7,990,1760
318000.0,2.25,1410,7,1410,2050
505000.0,1.0,1240,7,1240,3050
470500.0,2.5,2500,8,1300,2090
360000.0,1.0,1050,7,1050,1380
1242500.0,2.75,2680,9,1480,2940
986000.0,2.5,2380,9,1340,2560
515000.0,1.0,1060,7,860,1060
320000.0,1.75,2300,8,1310,1160
310000.0,3.0,2010,7,1090,1470
356700.0,1.0,1090,7,730,990
775000.0,1.75,2320,7,1510,1840
325000.0,1.0,1040,6,1040,1140
208000.0,2.75,1810,7,1810,1740
825000.0,1.0,1150,6,1150,2440
515000.0,2.5,2360,9,2360,2390
490000.0,1.5,1970,8,1420,1940
675000.0,3.0,2690,8,2690,2820
360000.0,2.5,2080,7,1040,1340
550000.0,2.5,2080,7,1040,1340
225000.0,1.5,1370,7,1370,1400
500000.0,2.75,3410,8,3410,2260
385000.0,2.0,1850,8,1850,2110
837700.0,2.75,3010,10,3010,2890
448000.0,2.25,1530,7,1530,1560
730000.0,1.75,2690,7,1420,2600
575000.0,1.5,2810,8,1490,2240
430000.0,1.75,1810,7,1240,1460
435000.0,2.5,1560,7,1560,1600
241000.0,1.0,1010,6,1010,1200
453500.0,1.75,1000,6,600,2120
285000.0,1.5,990,7,990,1050
151000.0,1.0,720,5,720,860
1570000.0,4.5,6070,11,6070,4750
631000.0,2.0,2270,7,2270,1320
285000.0,2.5,1380,7,1140,1580
195000.0,1.0,1260,6,840,1140
817500.0,2.5,2910,9,2910,2720
550000.0,2.0,1810,7,1810,1490
1127000.0,2.5,3160,9,3160,3000
609850.0,2.75,1910,9,1910,1910
200000.0,1.0,1230,6,1230,1525
367000.0,2.5,2960,9,2960,2960
285167.0,2.25,2200,8,2200,2200
275000.0,1.5,1270,7,1270,1270
350900.0,2.5,2540,9,2540,2410
660000.0,3.25,3030,8,3030,2360
525000.0,1.75,1520,7,1520,1760
262000.0,2.5,1560,7,1560,1160
690000.0,1.0,970,7,970,1500
624000.0,3.75,3570,9,3570,3160
353000.0,1.0,1350,6,860,1130
552500.0,3.5,3710,8,2290,1720
224500.0,1.0,1430,7,1430,1550
239000.0,1.0,940,6,940,1100
975000.0,4.5,4300,10,4300,3950
1200000.0,1.75,3990,11,3990,5790
505000.0,1.0,1380,7,1380,1690
302000.0,1.75,2020,7,1010,1650
170000.0,1.0,1480,6,780,760
195000.0,1.0,1190,5,1190,1730
272000.0,1.5,2550,7,1560,1380
369000.0,1.5,2550,7,1560,1380
332500.0,1.5,1500,7,1500,1500
515000.0,2.5,3000,8,1760,2040
269000.0,1.0,1690,7,1020,1820
1278000.0,4.0,4390,11,2430,3090
303000.0,2.5,1560,7,1560,1660
420000.0,3.0,2940,8,1690,1850
400000.0,1.0,1130,7,990,1800
225000.0,1.0,1020,6,1020,1420
219000.0,2.0,1310,6,1310,1310
605000.0,2.5,2570,9,2570,2490
625000.0,2.0,2020,8,1010,1250
380000.0,2.0,1680,5,840,1380
620000.0,2.0,1770,7,1770,1710
687500.0,2.75,3190,10,3190,2850
225500.0,2.0,1440,6,1440,1530
252500.0,2.0,1150,7,1150,1980
510000.0,2.5,1860,8,1860,1840
510000.0,2.5,2430,8,2430,2260
725000.0,2.5,1940,7,1940,1440
75000.0,0.0,670,3,670,1160
492000.0,1.0,880,7,880,1370
425000.0,2.5,1930,7,1330,1470
1955000.0,2.75,3120,8,1560,2630
298900.0,2.5,1830,8,1830,1860
699000.0,2.5,3230,10,3230,2990
310000.0,1.0,700,6,700,1560
350000.0,1.75,1010,7,1010,1500
790000.0,1.75,2460,7,1410,2300
305000.0,2.5,2230,8,2230,2230
315000.0,2.5,1570,7,1570,1610
267500.0,3.5,2390,7,2390,1140
1750000.0,3.25,3460,10,3020,3030
435000.0,3.5,2400,8,1640,1940
482500.0,4.5,2940,8,2940,2010
5110800.0,5.25,8010,12,5990,3430
439995.0,1.75,1570,7,1570,1860
460000.0,3.0,1520,7,1180,2080
194000.0,1.0,1070,7,1070,1190
290000.0,0.75,440,5,440,880
274700.0,2.0,2440,7,1220,1370
900000.0,2.5,2660,8,1800,1510
1150000.0,4.0,4460,11,4460,3470
605000.0,2.5,2010,9,2010,2350
359000.0,2.5,1450,7,1450,1970
850000.0,1.75,1400,7,1400,1810
505000.0,2.0,1500,8,1500,1550
565000.0,2.5,2500,9,2500,2790
585000.0,1.75,1280,7,1000,1550
328000.0,3.25,3380,7,2420,1920
749950.0,2.75,2910,9,2210,2420
826000.0,2.5,3060,9,3060,3240
535000.0,1.0,1330,7,1330,1710
925000.0,2.5,3300,10,3300,2880
875000.0,3.5,3250,10,2500,1650
902000.0,2.25,2530,9,1570,3030
423000.0,1.0,1830,7,1830,1840
235000.0,1.0,1170,6,1170,2080
545000.0,2.0,2930,8,1680,2234
343000.0,1.0,1230,7,1230,1270
334950.0,2.5,1620,8,1620,1900
405000.0,1.75,1760,7,1160,1790
220000.0,1.0,1440,7,1440,1440
173000.0,1.0,1740,6,1050,960
655000.0,1.0,1270,7,1270,1710
406000.0,1.0,880,6,880,890
632000.0,2.5,2560,7,1370,2360
357000.0,2.75,1540,7,1140,1630
361000.0,1.75,1150,7,1150,1200
277000.0,1.0,770,6,770,1160
630000.0,3.75,4610,10,2500,3050
254000.0,2.5,1850,8,1850,2210
472800.0,2.25,1840,8,1290,2110
263000.0,1.75,1490,6,700,2180
510000.0,1.75,1490,6,700,2180
179950.0,1.0,960,7,960,1250
525000.0,2.25,1580,8,1160,2020
479000.0,2.5,1260,8,1260,1340
651000.0,2.0,1940,7,970,1730
949000.0,1.75,2490,8,1240,3210
392400.0,2.5,2520,7,1890,1830
585000.0,1.75,1760,7,920,1680
460000.0,2.5,4190,7,4190,2480
470000.0,1.0,1170,7,870,1240
245000.0,2.5,1600,7,1600,1520
500000.0,2.0,2760,8,1800,2490
455000.0,2.5,2090,8,2090,2090
485500.0,2.5,2320,7,2320,2620
1875000.0,3.25,4110,9,3150,3890
100000.0,1.0,770,7,770,1480
307000.0,1.75,1410,7,1410,1550
475000.0,3.5,3660,10,2660,2780
330000.0,2.5,2180,7,1190,2070
130000.0,1.0,1110,7,1110,1440
320000.0,2.5,2280,8,2280,2370
735000.0,2.5,2820,9,2050,1390
365000.0,2.5,1570,7,800,1340
234000.0,1.5,1200,7,1200,1350
211000.0,2.0,1710,7,1710,1710
680000.0,3.5,3000,8,2400,1720
457000.0,3.0,2800,8,2800,2800
349000.0,2.25,1640,7,1640,1640
360000.0,2.75,2030,7,1210,1910
350000.0,2.5,2530,8,2530,2330
208000.0,1.0,990,6,990,1010
250275.0,1.0,790,6,790,1930
435000.0,1.0,790,6,790,1930
270000.0,1.75,1800,6,1470,1440
438000.0,1.75,1650,7,1650,2830
659000.0,2.0,1980,8,1980,2300
645000.0,2.75,2340,7,1310,2020
685100.0,2.5,2790,9,2790,2450
350000.0,3.0,2800,7,1400,2150
375000.0,1.0,1840,6,1840,2550
170000.0,1.5,1350,7,1350,2220
880000.0,2.5,3030,9,3030,1080
410500.0,2.5,1980,8,1980,1400
780000.0,2.5,3690,10,3690,3600
1225000.0,4.5,3732,10,2932,2950
449000.0,1.75,1510,8,1510,1510
546000.0,1.75,2000,7,1110,1750
317000.0,2.0,1760,7,1060,1680
276900.0,1.0,1270,7,1270,1780
399000.0,2.0,2620,8,1420,1360
495000.0,2.75,2630,8,1690,2440
258000.0,1.75,2270,8,1330,2090
600000.0,2.5,2410,7,1940,2460
265000.0,2.75,1120,8,1120,1120
321000.0,2.75,3030,7,1540,1790
682000.0,2.25,2120,7,1720,1960
295700.0,2.5,1720,8,1720,2360
609000.0,2.5,2150,9,2150,2450
995000.0,4.5,4380,9,3720,2460
530000.0,2.25,2010,8,2010,2190
614000.0,2.5,3150,8,1870,1550
390000.0,2.5,2500,8,1770,2670
467000.0,2.5,1690,7,1690,2120
484000.0,2.5,3300,8,2060,2060
340000.0,2.5,1240,8,1240,1410
302495.0,2.5,2200,8,2200,2250
532500.0,1.75,1620,7,980,1400
441500.0,2.5,2420,8,1780,2420
470000.0,2.5,2680,7,1530,1920
2300000.0,3.25,4250,9,4250,2830
590000.0,2.5,2400,9,2400,2800
320000.0,1.75,2300,8,1770,2030
363000.0,2.0,920,8,800,1150
747500.0,2.25,2350,9,2350,2880
750000.0,2.5,2630,8,2630,2305
831000.0,3.0,2170,9,1610,1670
403000.0,2.5,1700,7,1700,1970
445000.0,2.5,2470,7,2470,2470
345000.0,1.0,1250,7,1250,1410
2260000.0,3.5,3110,10,3110,3110
371025.0,2.0,1530,7,1530,2040
355000.0,1.0,960,6,960,1350
270000.0,1.0,1240,7,1240,2060
425000.0,2.75,2440,7,2440,2280
364808.0,1.75,2320,8,1620,1990
320000.0,2.25,1580,8,1200,1710
325000.0,2.5,2963,9,2963,2665
350000.0,2.25,2470,8,2230,1970
170000.0,1.5,1370,6,1370,1650
255000.0,1.0,960,6,960,1860
550000.0,1.0,1130,7,880,2190
835000.0,4.25,4930,12,4930,3620
420000.0,1.0,1150,6,800,1220
925000.0,2.5,2190,8,2190,1880
389250.0,1.5,1490,7,930,1320
748000.0,2.5,2600,8,1300,1860
284000.0,1.75,1530,7,1200,1680
588000.0,2.0,1680,7,980,1680
372500.0,1.75,1680,7,1680,1290
285000.0,3.0,1900,7,1900,1690
360000.0,1.0,1570,7,1570,1570
275000.0,1.0,1370,7,1150,1460
428000.0,2.0,1350,8,1350,1660
847000.0,2.5,3010,8,3010,2560
316000.0,1.0,1010,6,1010,1380
375000.0,2.5,2050,8,2050,2050
533000.0,1.0,1670,7,1170,1560
556000.0,2.5,3840,11,3840,3270
225000.0,2.0,2220,7,1200,1300
537250.0,2.5,2590,8,1640,2710
255000.0,1.0,1180,7,1180,1460
530000.0,2.5,2950,7,2950,2120
5300000.0,6.0,7390,12,5000,4320
595000.0,2.75,2150,9,2150,2650
548000.0,2.0,2100,7,2100,1280
234975.0,1.75,1650,7,1100,1280
600000.0,1.75,1620,9,1430,1750
432000.0,1.0,1750,7,1750,1550
455000.0,1.5,1380,7,1380,1420
279950.0,1.75,1510,7,1210,2080
267500.0,1.5,1600,7,1600,1710
620000.0,2.5,1840,8,1840,1890
110000.0,1.0,830,6,830,980
625000.0,3.5,1810,8,1440,1480
389000.0,1.0,910,7,910,1260
1200000.0,2.0,2120,9,2120,2090
788500.0,2.25,2510,8,2510,2510
567000.0,2.25,2100,8,1600,2100
515000.0,2.25,2690,8,1870,2690
605000.0,2.5,2430,8,1590,2430
430000.0,3.75,2452,7,2452,1180
805000.0,1.75,1550,7,1550,2360
567500.0,2.5,2080,8,2080,1530
647500.0,1.75,1290,7,1290,2020
495000.0,1.75,1850,7,1850,1500
825000.0,2.5,3370,9,3370,3370
435000.0,2.25,2730,8,2730,2390
445950.0,1.75,1300,7,1300,1520
960000.0,2.75,3040,10,3040,2860
780000.0,3.0,2440,8,1480,1770
274500.0,2.25,1720,8,1320,1930
729953.0,3.0,3230,8,2000,1509
464950.0,1.5,1200,8,1030,1230
620000.0,1.75,2350,8,2350,3050
735000.0,3.5,3100,9,3100,3080
450000.0,2.25,2040,8,1400,1890
450000.0,1.0,2000,7,1250,1140
842500.0,2.5,2160,9,2160,1720
360000.0,2.0,1970,7,1070,1890
585000.0,2.5,2270,8,2270,1277
461000.0,2.25,1850,7,1150,1780
345000.0,1.0,1350,7,920,1470
1075000.0,2.5,3280,10,1680,1550
643000.0,2.5,2270,8,2270,2420
690000.0,2.5,2820,9,2820,2820
282000.0,1.0,1200,7,1200,1350
549000.0,1.75,2000,8,1120,2140
815000.0,2.0,2310,9,1560,2000
2200000.0,4.25,4640,8,2860,3140
700000.0,2.25,2330,8,2330,2050
933399.0,2.5,3940,9,3110,2720
290000.0,1.0,1440,7,1440,2200
372000.0,1.75,1960,7,1340,1500
450000.0,1.75,1250,7,790,1500
303700.0,2.5,1981,8,1981,1981
672000.0,2.5,2440,9,2440,2820
334000.0,1.5,1150,6,1150,1480
260000.0,1.0,1120,6,1120,1270
749950.0,1.75,1800,8,1000,1680
330000.0,2.25,2380,8,2380,2030
830000.0,3.0,2920,8,2140,1620
1131000.0,2.25,2790,8,2790,2720
320000.0,1.0,1560,6,910,1200
260000.0,1.0,1550,7,1550,1520
225000.0,2.0,1700,6,970,1560
279200.0,1.0,640,5,640,1270
520000.0,3.5,2680,8,2040,1530
505000.0,2.5,1860,8,1860,1850
234000.0,1.75,1490,7,1010,1490
503000.0,2.5,2470,9,2470,2790
606000.0,2.25,2390,8,1740,2240
433500.0,1.0,1230,7,780,1570
250000.0,1.5,2840,8,1510,2210
719000.0,2.5,2120,9,2120,2290
381000.0,2.0,1770,8,1770,1900
267000.0,2.5,2495,8,2495,2434
275000.0,0.75,1170,7,880,1130
651000.0,2.5,2740,8,2740,2260
439000.0,1.0,1050,7,850,1850
325000.0,1.0,1130,7,1130,860
490000.0,1.0,880,7,880,1340
519900.0,2.5,2403,9,2403,2380
545000.0,2.75,3410,9,3410,2580
1062500.0,4.0,5320,11,5320,4640
542000.0,1.75,1900,7,950,1480
465000.0,1.75,1810,7,1810,2700
408000.0,2.0,1200,8,1200,1440
292000.0,2.5,2060,8,2060,2242
253000.0,1.75,1250,7,1250,1980
280000.0,1.0,910,6,910,890
